".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"elevation"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"catalogNumber"	"recordedBy"	"institutionCode"	"locality"	"gbifID"	"collectionCode"	"occurrenceID"	"identifiedBy"	"coordinateUncertaintyInMeters"	"identifier"	"dataGeneralizations"	"datasetName"	"datasetID"	"taxonID"	"stateProvince"	"modified"	"references"	"rightsHolder"	"institutionID"	"county"	"language"	"type"	"locationAccordingTo"	"preparations"	"occurrenceStatus"	"vernacularName"	"verbatimElevation"	"recordNumber"	"acceptedNameUsage"	"nomenclaturalCode"	"higherGeography"	"georeferencedBy"	"georeferenceVerificationStatus"	"verbatimSRS"	"verbatimLocality"	"materialSampleID"	"parentNameUsageID"	"disposition"	"acceptedNameUsageID"	"ownerInstitutionCode"	"samplingProtocol"	"bibliographicCitation"	"accessRights"	"collectionID"	"higherClassification"	"parentNameUsage"	"municipality"	"associatedReferences"	"occurrenceRemarks"	"nameAccordingTo"	"elevationAccuracy"	"establishmentMeans"	"georeferenceRemarks"	"individualCount"	"continent"	"verbatimCoordinateSystem"	"habitat"	"organismRemarks"	"dateIdentified"	"verbatimEventDate"	"endDayOfYear"	"startDayOfYear"	"organismQuantity"	"eventID"	"fieldNumber"	"eventRemarks"	"higherGeographyID"	"otherCatalogNumbers"	"organismQuantityType"	"georeferenceProtocol"	"parentEventID"	"georeferenceSources"	"informationWithheld"	"identificationID"	"coordinatePrecision"	"identificationVerificationStatus"
"Lens_ervoides"	"Lens ervoides Grande"	35.9	37.933333	"gass84"	"gbif"	"1301137826"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:50.688+0000"	"2017-12-15T00:37:27.842+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	12	1987-06-12	"2018-12-28T00:07:43.663+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847546"	NA	"Bioversity-SINGER"	"Adana. Belenkoy; 18 km from Feke on road to Gurumze"	"1301137826"	NA	"f5269cd7-ff4c-43a4-92d4-50be7bf4606e"	NA	NA	"f5269cd7-ff4c-43a4-92d4-50be7bf4606e"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72797"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	36.183333	37.433333	"gass84"	"gbif"	"1301137809"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:52.373+0000"	"2017-12-15T00:27:50.499+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	6	1987-06-06	"2018-12-28T00:07:44.473+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847540"	NA	"Bioversity-SINGER"	"Adana. Orenkoy; 10 km from Kadirli on road to Andirin"	"1301137809"	NA	"810e5b51-fb37-46dd-9342-83d9eb26fe17"	NA	NA	"810e5b51-fb37-46dd-9342-83d9eb26fe17"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72783"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	27.516667	38.45	"gass84"	"gbif"	"1301137842"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:24.845+0000"	"2017-12-15T00:28:42.268+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	19	1987-06-19	"2018-12-28T00:07:43.645+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847551"	NA	"Bioversity-SINGER"	"Izmir. Yigitler Koyu; 6 km from Orenkoy on road to Kamberler"	"1301137842"	NA	"8b7f4c71-3a33-49b0-8ea4-d49af4965eb5"	NA	NA	"8b7f4c71-3a33-49b0-8ea4-d49af4965eb5"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72787"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	27.5	38.333333	"gass84"	"gbif"	"1301137832"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:51.743+0000"	"2017-12-15T00:31:02.734+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	23	1987-06-23	"2018-12-28T00:07:43.646+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847548"	NA	"Bioversity-SINGER"	"Izmir. 2 km from Bayramli on road to Cinardirbi"	"1301137832"	NA	"a7f1083e-dcaa-4f1c-a37b-6354dbec31bd"	NA	NA	"a7f1083e-dcaa-4f1c-a37b-6354dbec31bd"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72794"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	36.433333	37.083333	"cdround,gass84"	"gbif"	"1563519930"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:01.979+0000"	"2017-06-09T13:45:10.351+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	780	1987	6	11	1987-06-11	"2018-12-07T14:54:39.055+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22850"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"15 km from Osmaniye on road to Karatas"	"1563519930"	NA	"urn:uuid:3eea7da8-30de-4a63-bf6a-6d7b8f3f8522"	NA	NA	"urn:uuid:3eea7da8-30de-4a63-bf6a-6d7b8f3f8522"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22850"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4684"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/11"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72844|USOU: 877541"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	31.233333	37.016667	"cdround,gass84"	"gbif"	"1563530366"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:06.259+0000"	"2017-06-09T13:45:22.413+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	130	1987	6	14	1987-06-14	"2018-12-07T14:54:44.877+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22846"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"23 km from Serik on road to Beskonak"	"1563530366"	NA	"urn:uuid:4f629ccd-cbfa-49bb-9fab-074cc693f73c"	NA	NA	"urn:uuid:4f629ccd-cbfa-49bb-9fab-074cc693f73c"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22846"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4601"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sagriin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/14"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72790|"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	30.55	36.55	"gass84"	"gbif"	"1563605610"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:30.442+0000"	"2017-06-09T13:46:42.690+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	30	1987	6	3	1987-06-03	"2018-12-07T14:55:19.207+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22842"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"38 km from Antalya on road to Finike"	"1563605610"	NA	"urn:uuid:c9801b41-bbc4-4657-ab33-024783c41c20"	NA	NA	"urn:uuid:c9801b41-bbc4-4657-ab33-024783c41c20"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22842"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4239"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Camyuva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/03"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72785|USOU: 877304"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	36.166667	36.133333	"gass84"	"gbif"	"1301137719"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:44.899+0000"	"2017-12-15T00:27:38.265+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	8	1987-06-08	"2018-12-28T00:07:43.607+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847518"	NA	"Bioversity-SINGER"	"Antakya. Harbiye; edge of village on road leading south"	"1301137719"	NA	"7e9c8e26-70d4-41d5-928e-0c3fc94fcafa"	NA	NA	"7e9c8e26-70d4-41d5-928e-0c3fc94fcafa"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72781"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	27.65	38.316667	"gass84"	"gbif"	"1301137829"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:54.328+0000"	"2017-12-15T00:32:44.510+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	19	1987-06-19	"2018-12-28T00:07:44.327+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847547"	NA	"Bioversity-SINGER"	"Izmir. Yenikuru Dere; 1 km before Yenikuru Dere on road to Bayindir"	"1301137829"	NA	"bc7e51f7-db89-42b3-9edd-3fec78c00428"	NA	NA	"bc7e51f7-db89-42b3-9edd-3fec78c00428"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72788"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	35.95	36.1	"gass84"	"gbif"	"1563484343"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:10:47.376+0000"	"2017-06-09T13:44:39.665+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	75	1987	6	8	1987-06-08	"2018-12-07T14:54:19.991+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22837"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"2 km from Samandagi on road to Kaburluk"	"1563484343"	NA	"urn:uuid:0570a71f-705e-4ed0-9609-20a5caded5d5"	NA	NA	"urn:uuid:0570a71f-705e-4ed0-9609-20a5caded5d5"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22837"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4040"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/08"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72841|USOU: 877056"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	29	36.75	"gass84"	"gbif"	"1563550137"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:13.322+0000"	"2017-06-09T13:45:45.102+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	40	1987	6	18	1987-06-18	"2018-12-07T14:54:53.597+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22843"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"27 km from Fethiye on road to Mugla"	"1563550137"	NA	"urn:uuid:6fb0fb14-b06f-4991-9ee2-28e1f6fbf782"	NA	NA	"urn:uuid:6fb0fb14-b06f-4991-9ee2-28e1f6fbf782"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22843"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4278"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Inlice"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/18"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72786|USOU: 877339"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	30.6	36.85	"gass84"	"gbif"	"1563538051"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:09.242+0000"	"2017-06-09T13:45:31.710+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	100	1987	6	13	1987-06-13	"2018-12-07T14:54:48.301+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22841"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"18 km from Antalya on road to Altinyaka"	"1563538051"	NA	"urn:uuid:5befec90-5b9c-4663-980f-13463413a923"	NA	NA	"urn:uuid:5befec90-5b9c-4663-980f-13463413a923"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22841"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4233"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/13"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72784|USOU: 877297"	"samples"	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	30.6	36.85	"gass84"	"gbif"	"1301137784"	"Lens ervoides Grande"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:24.555+0000"	"2017-12-15T00:31:55.630+0000"	64	"UNKNOWN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	NA	1987	6	13	1987-06-13	"2018-12-28T00:07:44.442+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"847532"	NA	"Bioversity-SINGER"	"Antalya. 18 km from Antalya on road to Altinyaka"	"1301137784"	NA	"b2babb17-657b-47fc-93a9-4e1e2b15ca5f"	NA	NA	"b2babb17-657b-47fc-93a9-4e1e2b15ca5f"	NA	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	NA	NA	"ITA406"	NA	NA	NA	NA	NA	NA	NA	NA	"IG 72784"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	"NATIVE"	"original"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_ervoides"	"Lens ervoides Grande"	36.166667	36.133333	"cdround,gass84"	"gbif"	"1563604794"	"Lens ervoides Grande"	"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"c4e83f8a-f24c-4573-a197-f085ca242917"	NA	"DWC_ARCHIVE"	"2018-07-11T18:11:30.243+0000"	"2017-06-09T13:46:42.039+0000"	43	"LIVING_SPECIMEN"	5350011	6	7707728	220	1370	5386	2946864	5350011	5350011	"Lens ervoides Grande"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens ervoides"	"Lens"	"ervoides"	"SPECIES"	"ACCEPTED"	260	1987	6	8	1987-06-08	"2018-12-07T14:55:18.892+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"22836"	"ITAl001|GBR0001|TUR0001"	"ITAl001|GBR0001|TUR0001"	"Edge of village on road leading south"	"1563604794"	NA	"urn:uuid:c828f716-8d18-4d09-b7b0-99be31f4597a"	NA	NA	"urn:uuid:c828f716-8d18-4d09-b7b0-99be31f4597a"	NA	"Wild Vicieae Collection in Turkey"	NA	NA	NA	NA	"http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=22836"	NA	NA	NA	NA	"Event"	NA	NA	NA	NA	NA	"4016"	NA	NA	"Southwest Asia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Harbiye"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1987/06/08"	NA	NA	"1"	"CN431"	"CN431"	"Passport data from Mission Report and ICARDA (SINGER)"	"SWA"	"ICARDA: 72781|USOU: 877020"	"samples"	NA	NA	NA	NA	NA	NA	NA
