".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"taxonomicStatus"	"dateIdentified"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"references"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"rightsHolder"	"identifier"	"verbatimEventDate"	"datasetName"	"verbatimLocality"	"gbifID"	"collectionCode"	"occurrenceID"	"taxonID"	"recordedBy"	"catalogNumber"	"occurrenceDetails"	"institutionCode"	"rights"	"eventTime"	"identificationID"	"elevation"	"locality"	"identifiedBy"	"recordNumber"	"institutionID"	"georeferenceRemarks"	"occurrenceRemarks"	"establishmentMeans"	"organismQuantity"	"eventID"	"higherGeography"	"fieldNumber"	"eventRemarks"	"type"	"higherGeographyID"	"otherCatalogNumbers"	"organismQuantityType"	"continent"	"nomenclaturalCode"	"higherClassification"	"elevationAccuracy"	"habitat"	"preparations"	"fieldNotes"	"datasetID"	"identificationRemarks"	"organismRemarks"	"typeStatus"	"municipality"	"county"
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.666667	35.833333	"gass84"	"gbif"	"1301124111"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:38:33.384+0000"	"2017-12-15T00:24:07.838+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	9	1988-07-09	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.199+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"54f9b41b-d972-4318-b204-67176f085591"	NA	NA	NA	"1301124111"	NA	"54f9b41b-d972-4318-b204-67176f085591"	NA	NA	"833880"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Idlib. Arzeaf near Ariha"	NA	"IG 72772"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Dispersed population"	"NATIVE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.066667	33.616667	"gass84"	"gbif"	"1301129778"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:08.892+0000"	"2017-12-15T00:33:06.425+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	17	1988-07-17	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.244+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"c137056d-3420-4e38-8d7e-24c7bac9e465"	NA	NA	NA	"1301129778"	NA	"c137056d-3420-4e38-8d7e-24c7bac9e465"	NA	NA	"839568"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Damascus. Jabal Azzum; 3 km after Takye"	NA	"IG 72779"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"NATIVE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.640833	36.716389	"gass84"	"gbif"	"1301129903"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:02.295+0000"	"2017-12-15T00:26:29.654+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	4	1988-07-04	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.591+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"70dad607-8088-4fcc-8331-ca10b8cbe805"	NA	NA	NA	"1301129903"	NA	"70dad607-8088-4fcc-8331-ca10b8cbe805"	NA	NA	"839639"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. Rajo; 189 km"	NA	"IG 72770"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.131111	33.750556	"gass84"	"gbif"	"1301129860"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:05.405+0000"	"2017-12-15T00:36:11.926+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	16	1988-07-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.427+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"e67444a2-8d04-414e-b85f-5c62521b78ec"	NA	NA	NA	"1301129860"	NA	"e67444a2-8d04-414e-b85f-5c62521b78ec"	NA	NA	"839582"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Damascus. 4 km to Sarghaya from Zabadani"	NA	"IG 72778"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.376111	33.696111	"gass84"	"gbif"	"1301129822"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:57.697+0000"	"2017-12-15T00:20:12.321+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	14	1988-07-14	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.329+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"25a5adac-ba2a-426a-a93a-6b5b989cda44"	NA	NA	NA	"1301129822"	NA	"25a5adac-ba2a-426a-a93a-6b5b989cda44"	NA	NA	"839574"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Damascus. Saydnaya"	NA	"IG 72776"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"NATIVE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.65	35.766667	"gass84"	"gbif"	"1301124139"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:37.678+0000"	"2017-12-15T00:29:04.593+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1988	7	9	1988-07-09	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.181+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"8fa93abc-9294-4d09-a844-9cec8a20bc7f"	NA	NA	NA	"1301124139"	NA	"8fa93abc-9294-4d09-a844-9cec8a20bc7f"	NA	NA	"833853"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Idlib. 8 km after Arzeaf"	NA	"IG 72773"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Beside Lentil field"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.036111	36.157222	"gass84"	"gbif"	"1301129763"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:31.754+0000"	"2017-12-15T00:28:53.921+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	24	1986-04-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.404+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"8db2c203-095a-4f96-932c-bcbe7e240d47"	NA	NA	NA	"1301129763"	NA	"8db2c203-095a-4f96-932c-bcbe7e240d47"	NA	NA	"839612"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. On Damascus-Aleppo highway near the village Khan Asal"	NA	"IG 72749"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.036111	36.157222	"gass84"	"gbif"	"1301129769"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:50.578+0000"	"2017-12-15T00:20:00.979+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	24	1986-04-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.418+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"23896048-158c-43ea-b08b-a78aedcd725b"	NA	NA	NA	"1301129769"	NA	"23896048-158c-43ea-b08b-a78aedcd725b"	NA	NA	"839613"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. On Damascus-Aleppo highway near the village Khan Asal"	NA	"IG 72751"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.036111	36.157222	"gass84"	"gbif"	"1301124210"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:04.228+0000"	"2017-12-15T00:32:59.685+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	24	1986-04-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.199+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"bfbc9fc3-104a-4546-83f2-d1632a0fbde6"	NA	NA	NA	"1301124210"	NA	"bfbc9fc3-104a-4546-83f2-d1632a0fbde6"	NA	NA	"834019"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. On Damascus-Aleppo highway near the village Khan Asal"	NA	"IG 72640"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Protected area;large sample"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.036111	36.157222	"gass84"	"gbif"	"1301129776"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:35.765+0000"	"2017-12-15T00:30:37.405+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	24	1986-04-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.379+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"a2b0a7f9-2a64-4903-a7ce-be8e7c12c805"	NA	NA	NA	"1301129776"	NA	"a2b0a7f9-2a64-4903-a7ce-be8e7c12c805"	NA	NA	"839614"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. On Damascus-Aleppo highway near the village Khan Asal"	NA	"IG 72750"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.036111	36.157222	"gass84"	"gbif"	"1301129783"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:24.422+0000"	"2017-12-15T00:20:49.591+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	24	1986-04-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.575+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"2d63fb11-6d56-45fc-9d68-ec20610bb50d"	NA	NA	NA	"1301129783"	NA	"2d63fb11-6d56-45fc-9d68-ec20610bb50d"	NA	NA	"839615"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. On Damascus-Aleppo highway near the village Khan Asal"	NA	"IG 72752"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.161111	36.005556	"gass84"	"gbif"	"1301124137"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:40.382+0000"	"2017-12-15T00:32:21.590+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	30	1986-04-30	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.213+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"b7df0a55-436e-4c3e-b3cc-8be72c55bfe0"	NA	NA	NA	"1301124137"	NA	"b7df0a55-436e-4c3e-b3cc-8be72c55bfe0"	NA	NA	"833852"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. Blass; 24 km from Aleppo on Aleppo to Breda road; 3km to Breda"	NA	"IG 72818"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. beside band of trees and water pumps"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	36.85	36.741667	"gass84"	"gbif"	"1301129910"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:34:41.758+0000"	"2017-12-15T00:18:06.934+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	25	1986-04-25	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.532+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"0d915342-7ac8-49a3-9213-f191dd7454ab"	NA	NA	NA	"1301129910"	NA	"0d915342-7ac8-49a3-9213-f191dd7454ab"	NA	NA	"839641"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. 1 km after Kotauli to Bulbul"	NA	"IG 72753"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.161111	36.005556	"gass84"	"gbif"	"1301129961"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:33.144+0000"	"2017-12-15T00:19:32.090+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	30	1986-04-30	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.423+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"1dff8020-efd7-4c17-b4f7-d7d9c143faf8"	NA	NA	NA	"1301129961"	NA	"1dff8020-efd7-4c17-b4f7-d7d9c143faf8"	NA	NA	"839607"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. Blass; 24 km from Aleppo on Aleppo to Breda road; 3km to Breda"	NA	"IG 72666"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.190833	35.895	"gass84"	"gbif"	"1301129949"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:40.139+0000"	"2017-12-15T00:30:43.827+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	30	1986-04-30	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.497+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"a40fb096-f3a6-465f-bd4e-f77066d2c56a"	NA	NA	NA	"1301129949"	NA	"a40fb096-f3a6-465f-bd4e-f77066d2c56a"	NA	NA	"839604"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. Batrane; 3 km from Breda on Breda to Bueda road; SE Breda"	NA	"IG 72667"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	37.0475	36.176111	"gass84"	"gbif"	"1301124119"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:29.642+0000"	"2017-12-15T00:30:27.947+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1986	4	28	1986-04-28	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.188+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	NA	"a0adb321-83fa-4372-a4ea-e0bcdc303e90"	NA	NA	NA	"1301124119"	NA	"a0adb321-83fa-4372-a4ea-e0bcdc303e90"	NA	NA	"833843"	NA	"Bioversity-SINGER"	NA	NA	NA	NA	"Aleppo. Damascus-Aleppo highway opposite to petrol station Khan Asal"	NA	"IG 72641"	"ITA406"	"original"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. All singel plants sel.118/1;118/2 mixed with the original pop.118"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
