".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"coordinateUncertaintyInMeters"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"dataGeneralizations"	"municipality"	"datasetName"	"associatedReferences"	"gbifID"	"collectionCode"	"occurrenceID"	"taxonID"	"recordedBy"	"catalogNumber"	"occurrenceStatus"	"datasetID"	"occurrenceRemarks"	"nameAccordingTo"	"identifiedBy"	"collectionID"	"individualCount"	"elevation"	"elevationAccuracy"	"stateProvince"	"modified"	"preparations"	"institutionCode"	"locality"	"language"	"recordNumber"	"habitat"	"institutionID"	"fieldNumber"	"fieldNotes"	"identificationRemarks"	"continent"	"county"	"establishmentMeans"	"georeferenceRemarks"	"verbatimEventDate"	"otherCatalogNumbers"	"identificationID"	"verbatimElevation"
"Lens_lamottei"	"Lens lamottei Czefr."	2.93889	42.85445	""	"gbif"	"1876781949"	"Lens lamottei Czefr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:02:07.293+0000"	"2018-07-05T14:02:07.308+0000"	1	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2009	12	31	2009-12-31	"2018-12-09T21:34:35.447+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"10kmL93E069N619_I032_910030471_105451"	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	"1876781949"	NA	"10kmL93E069N619_I032_910030471_105451"	"105451"	"Mention dans la ZNIEFF numéro 910030471 : Garrigues de Fitou et de Salses-le-Château"	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.81667	42.85431	""	"gbif"	"1876949358"	"Lens lamottei Czefr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:12:10.376+0000"	"2018-07-05T14:12:10.392+0000"	1	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2009	12	31	2009-12-31	"2018-12-09T21:35:41.499+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"10kmL93E068N619_I032_910010831_105451"	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	"1876949358"	NA	"10kmL93E068N619_I032_910010831_105451"	"105451"	"Mention dans la ZNIEFF numéro 910010831 : Garrigues du Planal del Sorbier"	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	6.01162	43.17218	""	"gbif"	"1876801822"	"Lens lamottei Czefr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:03:24.449+0000"	"2018-07-05T14:03:24.462+0000"	1	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2009	12	31	2009-12-31	"2018-12-09T21:34:43.889+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"10kmL93E094N623_I032_930012495_105451"	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	"1876801822"	NA	"10kmL93E094N623_I032_930012495_105451"	"105451"	"Mention dans la ZNIEFF numéro 930012495 : MONT COMBE - COUDON - LES BAUS ROUGES - VALLAURIS"	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.57289	42.76369	""	"gbif"	"1877219717"	"Lens lamottei Czefr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:28:16.457+0000"	"2018-07-05T14:28:16.621+0000"	1	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2009	12	31	2009-12-31	"2018-12-09T21:37:23.969+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"10kmL93E066N618_I032_910030486_105451"	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	"1877219717"	NA	"10kmL93E066N618_I032_910030486_105451"	"105451"	"Mention dans la ZNIEFF numéro 910030486 : Massif de la Tourèze"	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.93879	42.94437	"gass84"	"gbif"	"1117297875"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:42:30.690+0000"	"2015-07-17T22:50:10.330+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2008	1	5	2008-01-05	"2018-12-07T07:44:25.444+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"15617712"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"ROQUEFORT-DES-CORBIERES"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117297875"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/f7116c33-e58d-40ff-b231-7a2fef91aaeb"	"105451"	"DISCA Thierry (Inconnu)"	"117439"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	5.88881	43.17554	"gass84"	"gbif"	"1117848862"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:45:00.616+0000"	"2015-07-17T22:58:19.695+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2008	5	4	2008-05-04	"2018-12-08T08:38:42.887+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"16163683"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"TOULON"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117848862"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/4286970b-f977-4e0a-93f6-b5b013ca5e13"	"105451"	"MORVANT Yves (INFLOVAR (Association))"	"1681170"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	5.88881	43.17554	"gass84"	"gbif"	"1117848856"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:45:00.612+0000"	"2015-07-17T22:58:19.656+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2008	12	4	2008-12-04	"2018-12-08T08:38:42.885+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"16164011"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"TOULON"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117848856"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/020f56d7-aece-420c-be5e-7b5d1564817a"	"105451"	"MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))"	"1681468"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.98863	42.96808	"gass84"	"gbif"	"1305586613"	"Lens lamottei Czefr."	"cbd241aa-a115-4856-af66-fac5cb90f2cc"	"b2dbd210-90c2-11df-86a3-b8a03c50a862"	"6066845e-f762-11e1-a439-00145eb45e9a"	"FR"	"TAPIR"	"2016-09-07T16:25:24.478+0000"	"2016-09-07T16:25:24.497+0000"	30	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	NA	2007	5	13	2007-05-13	"2018-12-28T06:42:43.519+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	NA	NA	NA	NA	NA	"1305586613"	"legumino"	"urn:lsid:tela-botanica.org:legumino:51479"	NA	"Jean-Marc LEWIN"	"51479"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Aude"	NA	NA	"http://www.tela-botanica.org"	NA	NA	NA	NA	NA	NA	NA	NA	"EUROPE"	"La Palme [INSEE:11188]"	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.93879	42.94437	""	"gbif"	"1877266331"	"Lens lamottei Czefr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:31:02.270+0000"	"2018-07-05T14:31:02.290+0000"	1	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2007	12	31	2007-12-31	"2018-12-09T21:37:40.520+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"10kmL93E069N620_I032_910030476_105451"	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	"1877266331"	NA	"10kmL93E069N620_I032_910030476_105451"	"105451"	"Mention dans la ZNIEFF numéro 910030476 : Garrigues des Basses Corbières Orientales"	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.93889	42.85445	"gass84"	"gbif"	"1118966984"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:49:51.221+0000"	"2015-07-17T23:15:55.198+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2006	1	5	2006-01-05	"2018-12-08T08:45:57.074+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"17280485"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"OPOUL-PERILLOS"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1118966984"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/73ec821b-1363-4e82-9187-2e71ae66e333"	"105451"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	"731947"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	3.06121	42.94437	"gass84"	"gbif"	"1118412150"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:47:31.293+0000"	"2015-07-17T23:05:22.759+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2006	1	5	2006-01-05	"2018-12-08T08:42:22.748+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"16732812"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"PORT-LA-NOUVELLE"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1118412150"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/738720ca-f9be-4a37-bd34-c649a07bde2f"	"105451"	"LEJEUNE Romain (Bureau d'études Cabinet Barbanson Environnement)"	"24119"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	3.06121	42.94437	"gass84"	"gbif"	"1118412187"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:47:31.299+0000"	"2015-07-17T23:05:22.788+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2006	1	5	2006-01-05	"2018-12-08T08:42:22.695+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"16732824"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"PALME (LA)"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1118412187"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/a7c265ce-a8a9-468b-bb00-03704f50b366"	"105451"	"LEJEUNE Romain (Bureau d'études Cabinet Barbanson Environnement)"	"24120"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	5.88881	43.17554	"gass84"	"gbif"	"1117670279"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:44:17.095+0000"	"2015-07-17T22:56:03.564+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2005	6	4	2005-06-04	"2018-12-08T08:37:31.057+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"15985017"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"EVENOS"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117670279"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/c1b47746-4da4-4773-96a3-f39b513b7057"	"105451"	"MICHAUD Henri,VAN ES Jérémie (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed),Conservatoire Botanique National Alpin)"	"1517752"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	2.93889	42.85445	"gass84"	"gbif"	"1119088673"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:50:22.971+0000"	"2015-07-17T23:18:00.470+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2003	1	1	2003-01-01	"2018-12-08T08:46:45.221+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"17400876"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"OPOUL-PERILLOS"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1119088673"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/95ac8c5a-b696-41e4-9789-423422ee8c01"	"105451"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	"851052"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	6.01162	43.17218	"gass84"	"gbif"	"1117623056"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:44:03.481+0000"	"2015-07-17T22:55:22.826+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2003	4	5	2003-04-05	"2018-12-08T08:37:12.242+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"15945463"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"REVEST-LES-EAUX (LE)"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117623056"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/cbe11990-0a77-49eb-9ac5-5b1f9b94b725"	"105451"	"MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))"	"1479331"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_lamottei"	"Lens lamottei Czefr."	6.01162	43.17218	"gass84"	"gbif"	"1117607901"	"Lens lamottei Czefr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:43:59.306+0000"	"2015-07-17T22:55:11.180+0000"	6	"HUMAN_OBSERVATION"	5350014	6	7707728	220	1370	5386	2946864	5350014	5350014	"Lens lamottei Czefr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens lamottei"	"Lens"	"lamottei"	"SPECIES"	"ACCEPTED"	5000	2003	9	5	2003-09-05	"2018-12-08T08:37:06.501+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"15924534"	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"VALETTE-DU-VAR (LA)"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"null"	"1117607901"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/005e670a-7347-4003-b03c-7e4a2f240798"	"105451"	"MICHAUD Henri (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))"	"1459029"	"Présent"	"126_1"	"null"	"TAXREF 8.0"	"null"	"T126"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
