".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"taxonomicStatus"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"recordNumber"	"catalogNumber"	"institutionID"	"institutionCode"	"locality"	"georeferenceRemarks"	"gbifID"	"occurrenceRemarks"	"occurrenceID"	"establishmentMeans"	"collectionCode"	"stateProvince"	"municipality"	"elevation"
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.638889	32.620833	"gass84"	"gbif"	"1301129608"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:43.162+0000"	"2017-12-15T00:34:00.937+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	15	1986-05-15	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.318+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"cc5b448a-688b-42a1-9a5c-738d352bc054"	"IG 72686"	"839514"	"ITA406"	"Bioversity-SINGER"	"Sweida. Kafre; 7 km S Sweida on Sweida to Salkhad road"	"original"	"1301129608"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"cc5b448a-688b-42a1-9a5c-738d352bc054"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.6875	32.611111	"gass84"	"gbif"	"1301129601"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:38:53.099+0000"	"2017-12-15T00:24:38.677+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	16	1986-05-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.329+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"5ae546b9-5388-4dbf-9799-a9aba9f6429a"	"IG 72687"	"839513"	"ITA406"	"Bioversity-SINGER"	"Sweida. Mimas; 5 km after turn off from Sweida to Salkhad to Sahouet Al-Khoder"	"original"	"1301129601"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"5ae546b9-5388-4dbf-9799-a9aba9f6429a"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.597778	32.709167	"gass84"	"gbif"	"1301129659"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:06.905+0000"	"2017-12-15T00:31:26.934+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	18	1986-05-18	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.229+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"acd7e7b8-25e9-4f9b-ae84-c2c26f10f97c"	"IG 72760"	"839523"	"ITA406"	"Bioversity-SINGER"	"Sweida. Nadi El Reemaya hotel; near shooting range and tennis court"	"original"	"1301129659"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"acd7e7b8-25e9-4f9b-ae84-c2c26f10f97c"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.638889	32.694444	"gass84"	"gbif"	"1301129632"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:34.397+0000"	"2017-12-15T00:28:58.755+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	16	1986-05-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.277+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"8e90e0d5-e649-4e83-9df5-3b4e30cf306f"	"IG 72692"	"839518"	"ITA406"	"Bioversity-SINGER"	"Sweida. 9 km from Sweida on Sweida to Sale road; small valley; terraces under castle for vines"	"original"	"1301129632"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"8e90e0d5-e649-4e83-9df5-3b4e30cf306f"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.629444	32.705	"gass84"	"gbif"	"1301129650"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:42.552+0000"	"2017-12-15T00:19:48.530+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	16	1986-05-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.243+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"21008589-672c-4435-961b-28f85a1e5639"	"IG 72693"	"839521"	"ITA406"	"Bioversity-SINGER"	"Sweida. Mdad; Tall Ahmar Red hill; 4 km from Sweida"	"original"	"1301129650"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"21008589-672c-4435-961b-28f85a1e5639"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.597778	32.709167	"gass84"	"gbif"	"1301129654"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:31.813+0000"	"2017-12-15T00:36:55.882+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	18	1986-05-18	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.536+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"eef9cfd6-cdb6-4ff3-93e0-81d7da939722"	"IG 72690"	"839522"	"ITA406"	"Bioversity-SINGER"	"Sweida. Nadi El Reemaya hotel; near shooting range and tennis court"	"original"	"1301129654"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"eef9cfd6-cdb6-4ff3-93e0-81d7da939722"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.6825	32.496389	"gass84"	"gbif"	"1301129806"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:58.102+0000"	"2017-12-15T00:31:12.605+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	15	1986-05-15	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.428+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"a9fdf59c-5aa6-4467-a8bf-6e1586764641"	"IG 72689"	"839505"	"ITA406"	"Bioversity-SINGER"	"Sweida. 2 km W of Salkhad by bridge; on Salkhad to Basre road"	"original"	"1301129806"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"a9fdf59c-5aa6-4467-a8bf-6e1586764641"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.705833	32.594444	"gass84"	"gbif"	"1301129834"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:21.330+0000"	"2017-12-15T00:20:44.396+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	15	1986-05-15	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.584+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"2c5f43e6-4516-44b3-bd40-c2793a6af583"	"IG 72696"	"839509"	"ITA406"	"Bioversity-SINGER"	"Sweida. 1 km from Sahouet El-Khoder on road to Sweida"	"original"	"1301129834"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"2c5f43e6-4516-44b3-bd40-c2793a6af583"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.594444	32.7	"gass84"	"gbif"	"1301129638"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:03.595+0000"	"2017-12-15T00:31:21.736+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	5	16	1986-05-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.407+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"abc58b81-4fa5-4586-a0da-ae7367c52f78"	"IG 72691"	"839519"	"ITA406"	"Bioversity-SINGER"	"Sweida. 4 km from Sweida on Sweida to Sale road; gorge N of road"	"original"	"1301129638"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"abc58b81-4fa5-4586-a0da-ae7367c52f78"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.666667	36.703611	"gass84"	"gbif"	"1301129703"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:13.055+0000"	"2017-12-15T00:20:32.843+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	6	2	1986-06-02	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.388+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"29e7045e-4613-4468-943f-1b61dd13dfc9"	"IG 72676"	"839533"	"ITA406"	"Bioversity-SINGER"	"Aleppo. Belalko; 4 km from Radjou; on Radjou to Belalko road"	"original"	"1301129703"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"29e7045e-4613-4468-943f-1b61dd13dfc9"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.75	36.815278	"gass84"	"gbif"	"1301129735"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:16.334+0000"	"2017-12-15T00:31:42.534+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	6	3	1986-06-03	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.639+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"aff784a8-be5b-4f9b-8840-55272733e6a0"	"IG 72758"	"839536"	"ITA406"	"Bioversity-SINGER"	"Aleppo. 3 km from Bek Obasi; on Bek Obasi to Midan Ikbess road"	"original"	"1301129735"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"aff784a8-be5b-4f9b-8840-55272733e6a0"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.75	36.815278	"gass84"	"gbif"	"1301129731"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:38.318+0000"	"2017-12-15T00:37:06.571+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1986	6	3	1986-06-03	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.505+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"f11979c8-b8fe-4b77-94ae-ba85377c4dfb"	"IG 72683"	"839535"	"ITA406"	"Bioversity-SINGER"	"Aleppo. 3 km from Bek Obasi; on Bek Obasi to Midan Ikbess road"	"original"	"1301129731"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"f11979c8-b8fe-4b77-94ae-ba85377c4dfb"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	31.983333	37.683333	"gass84"	"gbif"	"1301129755"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:39:42.866+0000"	"2017-12-15T00:25:59.120+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1985	7	16	1985-07-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.346+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"6abd58be-52a7-48e5-868c-bc04cd1f7e1c"	"IG 72746"	"839540"	"ITA406"	"Bioversity-SINGER"	"Konya. Bagorcik village; 50 km to Beyshir from Konya"	"original"	"1301129755"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"6abd58be-52a7-48e5-868c-bc04cd1f7e1c"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	31.983333	37.683333	"gass84"	"gbif"	"1301129750"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:50.769+0000"	"2017-12-15T00:34:13.483+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1985	7	16	1985-07-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.552+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"ced3a227-e26f-4c0d-95f2-bdca31f1a689"	"IG 72745"	"839539"	"ITA406"	"Bioversity-SINGER"	"Konya. Bagorcik village; 50 km to Beyshir from Konya"	"original"	"1301129750"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"ced3a227-e26f-4c0d-95f2-bdca31f1a689"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	30.566667	37.6	"gass84"	"gbif"	"1301124123"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:07.943+0000"	"2017-12-15T00:20:25.854+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1985	7	24	1985-07-24	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.179+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"28745854-d158-4c31-9811-11a0d5529660"	"IG 72636"	"833845"	"ITA406"	"Bioversity-SINGER"	"Burdur. 16 km after Aglosun to Bucak"	"original"	"1301124123"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. All single plants selection ILWL 113/1;113/2;113/3 mixed with the original population ILWL 113"	"28745854-d158-4c31-9811-11a0d5529660"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	32	37.833333	"gass84"	"gbif"	"1301124202"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:39.703+0000"	"2017-12-15T00:32:20.597+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1985	7	16	1985-07-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.189+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"b7a80533-299d-456e-9bd8-0027e0360a57"	"IG 72837"	"834017"	"ITA406"	"Bioversity-SINGER"	"Konya. 57 km from Konya on road to Beysehir"	"original"	"1301124202"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Plants short pod shattered seeds small no seed"	"b7a80533-299d-456e-9bd8-0027e0360a57"	NA	NA	NA	NA	NA
